org-slug,org-id,dep-id,dep-name,dep-version,latest-version,latest-version-published-date,first-published-date,is-deprecated,license,project-name,project-id,project-url
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,jakarta.websocket:jakarta.websocket-client-api@2.1.1,jakarta.websocket:jakarta.websocket-client-api,2.1.1,2.2.0,2024-03-28T13:09:06.000Z,2018-12-17T20:08:56.000Z,false,Dual license: EPL-2.0; GPL-2.0-with-classpath-exception,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,jakarta.xml.bind:jakarta.xml.bind-api@4.0.1,jakarta.xml.bind:jakarta.xml.bind-api,4.0.1,4.0.2,2024-02-19T09:42:13.000Z,2018-12-27T15:31:06.000Z,false,EDL-1.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,javax.activation:javax.activation-api@1.2.0,javax.activation:javax.activation-api,1.2.0,1.2.0,2017-09-06T23:13:19.000Z,2017-09-06T23:13:19.000Z,false,Dual license: CDDL-1.1; GPL-2.0-with-classpath-exception,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,javax.xml.bind:jaxb-api@2.3.1,javax.xml.bind:jaxb-api,2.3.1,2.3.1,2018-09-12T13:28:52.000Z,2006-07-17T11:09:57.000Z,false,Dual license: CDDL-1.0; GPL-2.0-with-classpath-exception,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,joda-time:joda-time@2.12.5,joda-time:joda-time,2.12.5,2.14.0,2025-03-29T12:22:10.000Z,2005-08-01T09:42:40.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,me.qmx.jitescript:jitescript@0.4.1,me.qmx.jitescript:jitescript,0.4.1,0.4.3,2021-05-20T22:27:45.000Z,2011-08-30T03:54:49.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,net.bytebuddy:byte-buddy@1.14.9,net.bytebuddy:byte-buddy,1.14.9,1.17.5,2025-03-31T06:21:43.000Z,2014-05-02T17:47:01.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,net.minidev:accessors-smart@2.4.11,net.minidev:accessors-smart,2.4.11,2.5.2,2025-02-12T04:39:29.000Z,2015-07-29T16:54:26.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,net.minidev:json-smart@2.4.11,net.minidev:json-smart,2.4.11,2.5.2,2025-02-12T04:39:56.000Z,2011-05-30T14:07:14.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.antlr:antlr4-runtime@4.10.1,org.antlr:antlr4-runtime,4.10.1,4.13.2,2024-08-03T18:44:36.000Z,2012-12-16T23:34:49.000Z,false,BSD-3-Clause license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.apache.commons:commons-exec@1.4.0,org.apache.commons:commons-exec,1.4.0,1.4.0,2024-01-01T12:15:45.000Z,2009-03-25T16:16:16.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.apache.commons:commons-lang3@3.12.0,org.apache.commons:commons-lang3,3.12.0,3.17.0,2024-08-24T19:06:29.000Z,2011-07-19T03:36:05.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.apache.commons:commons-text@1.10.0,org.apache.commons:commons-text,1.10.0,1.13.1,2025-04-07T19:43:08.000Z,2017-01-30T13:30:43.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.apache.logging.log4j:log4j-api@2.20.0,org.apache.logging.log4j:log4j-api,2.20.0,2.24.3,2024-12-10T10:51:47.000Z,2012-07-29T19:11:52.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.apache.logging.log4j:log4j-to-slf4j@2.20.0,org.apache.logging.log4j:log4j-to-slf4j,2.20.0,2.24.3,2024-12-10T10:51:52.000Z,2013-04-20T21:24:30.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.apache.tomcat.embed:tomcat-embed-el@10.1.15,org.apache.tomcat.embed:tomcat-embed-el,10.1.15,11.0.6,2025-04-01T15:43:27.000Z,2014-01-29T23:23:51.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.asciidoctor:asciidoctorj@2.5.10,org.asciidoctor:asciidoctorj,2.5.10,3.0.0,2024-08-25T11:17:31.000Z,2014-08-17T18:06:23.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.asciidoctor:asciidoctorj-api@2.5.10,org.asciidoctor:asciidoctorj-api,2.5.10,3.0.0,2024-08-25T11:17:34.000Z,2018-06-22T05:25:52.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.aspectj:aspectjweaver@1.9.20,org.aspectj:aspectjweaver,1.9.20,1.9.24,2025-04-11T22:49:19.000Z,2008-01-18T19:57:07.000Z,false,EPL-1.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.attoparser:attoparser@2.0.6.RELEASE,org.attoparser:attoparser,2.0.6.RELEASE,2.0.7.RELEASE,2023-07-30T13:48:52.000Z,2012-10-01T19:26:12.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.bitbucket.b_c:jose4j@0.9.3,org.bitbucket.b_c:jose4j,0.9.3,0.9.6,2024-03-06T18:49:02.000Z,2014-06-06T13:54:18.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.checkerframework:checker-qual@3.37.0,org.checkerframework:checker-qual,3.37.0,3.49.2,2025-04-01T19:07:15.000Z,2014-04-03T00:32:01.000Z,false,MIT license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.eclipse.angus:angus-activation@2.0.1,org.eclipse.angus:angus-activation,2.0.1,2.0.2,2024-02-15T09:33:57.000Z,2021-08-03T04:25:23.000Z,false,EDL-1.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.flywaydb:flyway-core@9.16.3,org.flywaydb:flyway-core,9.16.3,11.7.2,2025-04-17T10:06:48.000Z,2014-04-20T16:28:58.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.glassfish.jaxb:jaxb-core@4.0.3,org.glassfish.jaxb:jaxb-core,4.0.3,4.0.5,2024-03-06T06:00:56.000Z,2014-03-11T00:23:02.000Z,false,EDL-1.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.glassfish.jaxb:jaxb-runtime@4.0.3,org.glassfish.jaxb:jaxb-runtime,4.0.3,4.0.5,2024-03-06T06:00:56.000Z,2014-03-11T00:23:29.000Z,false,EDL-1.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.glassfish.jaxb:txw2@4.0.3,org.glassfish.jaxb:txw2,4.0.3,4.0.5,2024-03-06T06:00:52.000Z,2014-03-11T00:22:37.000Z,false,EDL-1.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.hdrhistogram:HdrHistogram@2.1.12,org.hdrhistogram:HdrHistogram,2.1.12,2.2.2,2024-05-30T06:46:04.000Z,2013-11-26T06:46:44.000Z,false,Dual license: CC0-1.0; BSD-2-Clause,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.hibernate.common:hibernate-commons-annotations@6.0.6.Final,org.hibernate.common:hibernate-commons-annotations,6.0.6.Final,7.0.3.Final,2024-10-21T07:30:09.000Z,2011-08-31T12:40:09.000Z,false,LGPL-2.1 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.hibernate.orm:hibernate-core@6.2.13.Final,org.hibernate.orm:hibernate-core,6.2.13.Final,6.6.13.Final,2025-04-06T00:14:14.000Z,2018-12-06T17:06:51.000Z,false,LGPL-2.1 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.hibernate.validator:hibernate-validator@8.0.1.Final,org.hibernate.validator:hibernate-validator,8.0.1.Final,8.0.2.Final,2024-12-13T17:13:15.000Z,2017-02-15T16:27:16.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.hsqldb:hsqldb@2.7.2,org.hsqldb:hsqldb,2.7.2,2.7.4,2024-11-03T01:19:41.000Z,2009-04-24T18:59:02.000Z,false,BSD-2-Clause license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jboss.logging:jboss-logging@3.5.3.Final,org.jboss.logging:jboss-logging,3.5.3.Final,3.6.1.Final,2024-09-09T15:35:28.000Z,2010-02-16T05:00:53.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jboss.threads:jboss-threads@3.5.0.Final,org.jboss.threads:jboss-threads,3.5.0.Final,3.8.0.Final,2024-09-30T20:28:42.000Z,2009-02-18T16:59:55.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jboss.xnio:xnio-api@3.8.8.Final,org.jboss.xnio:xnio-api,3.8.8.Final,3.8.16.Final,2024-06-14T04:53:50.000Z,2009-09-20T17:45:44.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jboss.xnio:xnio-nio@3.8.8.Final,org.jboss.xnio:xnio-nio,3.8.8.Final,3.8.16.Final,2024-06-14T04:54:26.000Z,2009-09-20T17:45:44.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jruby:dirgra@0.3,org.jruby:dirgra,0.3,0.6,2024-07-25T15:28:42.000Z,2014-03-30T19:29:05.000Z,false,EPL-1.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jruby.jcodings:jcodings@1.0.58,org.jruby.jcodings:jcodings,1.0.58,1.0.63,2025-03-07T03:48:58.000Z,2008-11-02T16:06:08.000Z,false,MIT license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jruby.joni:joni@2.2.1,org.jruby.joni:joni,2.2.1,2.2.6,2025-03-28T21:55:03.000Z,2008-01-07T23:30:45.000Z,false,MIT license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jruby:jruby@9.4.3.0,org.jruby:jruby,9.4.3.0,10.0.0.0,2025-04-13T21:12:07.000Z,2006-03-28T02:29:42.000Z,false,Multiple licenses: EPL-2.0; GPL-2.0; LGPL-2.1,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jruby:jruby-base@9.4.3.0,org.jruby:jruby-base,9.4.3.0,10.0.0.0,2025-04-13T21:11:07.000Z,2021-09-17T13:32:22.000Z,false,Multiple licenses: EPL-2.0; GPL-2.0; LGPL-2.1,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jruby:jruby-stdlib@9.4.3.0,org.jruby:jruby-stdlib,9.4.3.0,10.0.0.0,2025-04-13T21:11:37.000Z,2011-03-15T19:40:08.000Z,false,Multiple licenses: EPL-2.0; GPL-2.0; LGPL-2.1,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jruby:jzlib@1.1.5,org.jruby:jzlib,1.1.5,1.1.5,2023-05-25T18:31:32.000Z,2023-05-25T14:57:25.000Z,false,BSD-2-Clause license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.jsoup:jsoup@1.17.2,org.jsoup:jsoup,1.17.2,1.19.1,2025-03-04T04:12:22.000Z,2010-02-05T13:51:52.000Z,false,MIT license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.latencyutils:LatencyUtils@2.0.3,org.latencyutils:LatencyUtils,2.0.3,2.0.3,2015-12-15T20:28:28.000Z,2013-11-26T07:12:18.000Z,false,CC0-1.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.ow2.asm:asm@9.5,org.ow2.asm:asm,9.5,9.8,2025-03-29T15:13:19.000Z,2011-12-06T19:22:18.000Z,false,BSD-3-Clause license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.ow2.asm:asm-analysis@9.2,org.ow2.asm:asm-analysis,9.2,9.8,2025-03-29T15:13:22.000Z,2011-12-06T19:22:32.000Z,false,BSD-3-Clause license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.ow2.asm:asm-commons@9.2,org.ow2.asm:asm-commons,9.2,9.8,2025-03-29T15:13:25.000Z,2011-12-06T19:22:47.000Z,false,BSD-3-Clause license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.ow2.asm:asm-tree@9.2,org.ow2.asm:asm-tree,9.2,9.8,2025-03-29T15:13:29.000Z,2011-12-06T19:23:01.000Z,false,BSD-3-Clause license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.ow2.asm:asm-util@9.2,org.ow2.asm:asm-util,9.2,9.8,2025-03-29T15:13:32.000Z,2011-12-06T19:23:16.000Z,false,BSD-3-Clause license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.projectlombok:lombok@1.18.30,org.projectlombok:lombok,1.18.30,1.18.38,2025-03-31T12:21:31.000Z,2011-03-08T19:27:32.000Z,false,MIT license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.slf4j:jul-to-slf4j@2.0.9,org.slf4j:jul-to-slf4j,2.0.9,2.0.17,2025-02-25T16:46:05.000Z,2008-06-09T15:47:24.000Z,false,MIT license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.slf4j:slf4j-api@2.0.9,org.slf4j:slf4j-api,2.0.9,2.0.17,2025-02-25T16:43:12.000Z,2006-09-17T07:06:55.000Z,false,MIT license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot@3.1.5,org.springframework.boot:spring-boot,3.1.5,3.4.4,2025-03-21T03:21:15.000Z,2014-04-01T12:59:35.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-actuator@3.1.5,org.springframework.boot:spring-boot-actuator,3.1.5,3.4.4,2025-03-21T03:21:09.000Z,2014-04-01T12:59:41.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-actuator-autoconfigure@3.1.5,org.springframework.boot:spring-boot-actuator-autoconfigure,3.1.5,3.4.4,2025-03-21T03:21:04.000Z,2018-03-01T06:05:17.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-autoconfigure@3.1.5,org.springframework.boot:spring-boot-autoconfigure,3.1.5,3.4.4,2025-03-21T03:20:54.000Z,2014-04-01T12:59:36.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-configuration-metadata@3.1.5,org.springframework.boot:spring-boot-configuration-metadata,3.1.5,null,null,null,null,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-properties-migrator@3.1.5,org.springframework.boot:spring-boot-properties-migrator,3.1.5,3.4.4,2025-03-21T03:19:32.000Z,2018-03-01T06:05:00.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter@3.1.5,org.springframework.boot:spring-boot-starter,3.1.5,3.4.4,2025-03-21T03:19:27.000Z,2014-04-01T12:59:36.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-actuator@3.1.5,org.springframework.boot:spring-boot-starter-actuator,3.1.5,3.4.4,2025-03-21T03:19:18.000Z,2014-04-01T12:59:46.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-aop@3.1.5,org.springframework.boot:spring-boot-starter-aop,3.1.5,3.4.4,2025-03-21T03:19:08.000Z,2014-04-01T12:59:39.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
customer-b,058d8c31-2bb9-4bac-84d8-03516b798457,org.springframework.boot:spring-boot-starter-data-jpa@3.1.5,org.springframework.boot:spring-boot-starter-data-jpa,3.1.5,3.4.4,2025-03-21T03:17:53.000Z,2014-04-01T12:59:38.000Z,false,Apache-2.0 license,joe-shope/WebGoat(main):pom.xml,3862e69c-b414-48b0-932e-cb4d59e4416c,https://app.snyk.io/org/customer-b/project/3862e69c-b414-48b0-932e-cb4d59e4416c
